url,product_name,product_rating,product_rating_object,product_rating_max,rating,author_name,asin,product_rating_count,product_reviews_number,review_header,review_id,review_text,author_id,author_link,badge,brand,review_posted_date,review_country,review_images,helpful_count,price,Sentiment
https://www.amazon.com/OneOdio-Wired-Over-Ear-Headphones/dp/B07WT15ZQF/ref=sr_1_109?keywords=headphones&qid=1676645373&sr=8-109,"OneOdio A71 Hi-Res Studio Recording Headphones - Wired Over Ear Headphones with SharePort, Professional Monitoring & Mixing Foldable Headphones with Stereo Sound (Red)",4.5,"{""five_star"":7239,""four_star"":1759,""one_star"":397,""three_star"":661,""two_star"":273}",5.0,5.0,Johnny Munive,B07WT15ZQF,10329.0,1873.0,⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️,R3EUE9TFX7HRXO,👍⭐️👍⭐️👍⭐️👍⭐️👍,AFBROMPPQTL7XDWTIZDL4PGPX2RQ,https://www.amazon.com//gp/profile/amzn1.account.AFBROMPPQTL7XDWTIZDL4PGPX2RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,OneOdio,"December 4, 2020",United States,,0.0,$32.99,-0.6336878104643388
https://www.amazon.com/product-reviews/B07NM3RSRQ?ie=UTF8&reviewerType=all_reviews&pageNumber=14,"Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 40H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, for Travel, Home Office",4.5,"{""five_star"":33649,""four_star"":8127,""one_star"":1721,""three_star"":2714,""two_star"":1330}",5.0,5.0,S. Norman,B07NM3RSRQ,47541.0,11396.0,Best under $100 headphone I have owned.,R1SQV9OJVKO1CY,"What an incredible pair of headphones for the price. I would even buy again at the $10 higher price. I have owned these since Jan 2020, and they have been amazing. While the noise cancellation is not as good as Bose and Sony, it is very close in my opinion. Warning (or bonus) as a parent of small children the noise cancellation works so well I can not hear it when my children are screaming for us at night from their room (my spouse has gotten frustrated by my being oblivious to the crying and not getting out of bed to help them), so I have to turn that feature off at night.Great construction and fantastic overall sound quality with good lows(even without the bass boosting feature which I simply do not use as I consider it unnecessary with the overall bass performance of the headphones).Great battery life is great and the charge is relatively quick (I charge them about every other week while sleeping when it gets to low power ~30%) and use them for 30-40 hours between charges. The battery like have remained long after 9 months of frequent use.The range is great. I generally use them with my iPhone, but I have listened to music on my front lawn with my phone sitting on the back porch about 75 feet away (and through the house) before the connection started to get weaker and loose some signal.And the comfort is AMAZING for someone with a larger head like myself. They are truly my favorite headphones to wear for any length of time. They do not get hot like many over the ear headphones I have used in the past, and they also do not make my ears feel overly pressured like the Bose (I think they were QE35) that I borrowed from a friend for a plane ride years ago.The only letdown compared to my beats solo3 and my SoundCore Spirit X headphones  which I also use frequently, is that sometimes the bluetooth will unpair from my phone, but that seems to really only happen when nothing it playing for a while or then the power gets low, I wish this didn’t happen, but I accept it as a reality when it comes to sub $100 bluetooth headphones.Overall I would give them a 9/10. The only real room for improvement is the Bluetooth connection. I accept that the noise cancellation COULD be better like the $300+ Bose and Sony versions. However, that is simply unnecessary in my opinion as the noise cancellation is already Superb in its current form.I would absolutely recommend these to anyone who is looking for a great set of over the ear headphones at a bargain price.EDIT 01/07/2021 - So about a week ago I started to have problems with the right earphone cutting off and music only playing out of the left ear speaker. The headphone are 11.5 months old at this point and I contacted Anker, with the expectation of being told that it it was not covered under the warranty. Needless to say I was delighted when Anker/Soundcore said they would send me a replacement pair. I received the replacement set earlier tonight (much faster then expected) and I am once again enjoying these great headphones, and I am very happy to have stereo sound again.I have always liked Anker/Soundcore/Eufy products based on their superior fit and finish at a reasonable price, and now feel even more confident about continuing to choose Anker products when given the option I. The future (even over more name brand/luxury options), knowing how well the product is backed if an issue does arises. I have really loved the Q20’s and I am so glad to get to continue to enjoy using them in the future.",AFA3PDIQI3B5ZBXUO6LAZV3LTDDA,https://www.amazon.com//gp/profile/amzn1.account.AFA3PDIQI3B5ZBXUO6LAZV3LTDDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Soundcore,"October 22, 2020",United States,"[""https://images-na.ssl-images-amazon.com/images/I/716h1LZPFyL._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/716pwtEh2OL._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/71mymEzOZgL._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/71nwpIm15fL._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/71p4UZgfA-L._SY88.jpg"",""https://images-na.ssl-images-amazon.com/images/I/81fPhWuuwoL._SY88.jpg""]",0.0,,
https://www.amazon.com/product-reviews/B00WAIQA7C?ie=UTF8&reviewerType=all_reviews&pageNumber=21,Plantronics M70 - Noise-Reducing Mobile Bluetooth Headset - Black & White (Renewed),4.1,"{""five_star"":419,""four_star"":90,""one_star"":87,""three_star"":53,""two_star"":36}",5.0,1.0,Fred,B00WAIQA7C,685.0,297.0,Did network for me,R3J676KQMH8Y60,"I tried this device with several phones and my iPod.  Never could get it to pair with any.  I hate giving bad reviews but, it is what it is.",/gp/profile/amzn1.account.AF5TXSY4A7O2O55TM7VQCNGEBY4A,https://www.amazon.com//gp/profile/amzn1.account.AF5TXSY4A7O2O55TM7VQCNGEBY4A,Verified Purchase,Amazon Renewed,"December 12, 2015",United States,[],0.0,,0.9065689281983809
https://www.amazon.com/product-reviews/B018APC4LE?ie=UTF8&reviewerType=all_reviews&pageNumber=444,"Otium Bluetooth Headphones,Wireless Earbuds IPX7 Waterproof Sports Earphones with Mic HD Stereo Sweatproof in-Ear Earbuds Gym Running Workout 10 Hour Battery Noise Cancelling Headsets",4.3,"{""five_star"":18890,""four_star"":4910,""one_star"":2587,""three_star"":2809,""two_star"":1558}",5.0,5.0,Amazon Customer,B018APC4LE,30755.0,13026.0,Amazing!!,R32S1XCGW31YG3,"These are AMAZING!! They’re so easy to use and not having the cord is such a blessing, I’m not sure working out with normal headphones will ever be the same again. These are one of my favorite amazon purchases ever!",AGF76B4H3N2NBXPMDSOPCKCV557Q,https://www.amazon.com//gp/profile/amzn1.account.AGF76B4H3N2NBXPMDSOPCKCV557Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Otium,"February 13, 2018",United States,[],0.0,,0.9087128530849109
https://www.amazon.com/product-reviews/B0170RBJ9Q?ie=UTF8&reviewerType=all_reviews&pageNumber=25,sephia SP3060 Earbuds Wired in Ear Headphones with Tangle-Free Cord Noise Isolating Earphones Deep Bass Case Ear Buds 3.5 mm Jack Plug,4.3,"{""five_star"":21196,""four_star"":5172,""one_star"":1622,""three_star"":2638,""two_star"":1129}",5.0,5.0,paw,B0170RBJ9Q,31758.0,8214.0,Ear buds,R369MP1HZ3P6P4,These are great ear buds.  They are very hard and cannot be used to sleep with unless you sleep on your back.  I love the sound quality and am keeping them for my time working in the garden.  Buying different ones to sleep with.,AH5C6VPP5KWCULJFWYBTJ5IPHMDQ,https://www.amazon.com//gp/profile/amzn1.account.AH5C6VPP5KWCULJFWYBTJ5IPHMDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,sephia,"November 2, 2022",United States,[],0.0,,0.9085274826396594
https://www.amazon.com/product-reviews/B003ELYQGG?ie=UTF8&reviewerType=all_reviews&pageNumber=448,"Panasonic ErgoFit In-Ear Earbud Headphones RP-HJE120-D (Orange) Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit",4.3,"{""five_star"":88311,""four_star"":22621,""one_star"":7601,""three_star"":11084,""two_star"":5344}",5.0,5.0,Tina K.,B003ELYQGG,134978.0,66617.0,Great quality for the price!,R2NK1LCTITKOHR,I purchased these to replace my favorite Sony earbuds that broke. They are VERY comfortable and surprisingly high quality for the low price. My only negative is there is not a slide to keep the cords from tangling when not in use.,AE3UXBR7BEYQRCFEUVA7I2PCJFZA,https://www.amazon.com//gp/profile/amzn1.account.AE3UXBR7BEYQRCFEUVA7I2PCJFZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Panasonic,"February 2, 2021",United States,[],0.0,,0.9053366292606699
https://www.amazon.com/product-reviews/B086P9HYCS?ie=UTF8&reviewerType=all_reviews&pageNumber=43,"JLab Go Air True Wireless Bluetooth Earbuds + Charging Case | Dual Connect | IP44 Sweat Resistance | Bluetooth 5.0 Connection | 3 EQ Sound Settings Signature, Balanced, Bass Boost… (Blue)",4.2,"{""five_star"":17892,""four_star"":5055,""one_star"":2147,""three_star"":2875,""two_star"":1324}",5.0,5.0,Nathalie Santana,B086P9HYCS,29293.0,4868.0,Love them,RXOGBK8Y0DQ5W,"I love them they connect easy, has a long lasting battery I used them every day for couple hours a day",AFMBTEDERIYNHV77XLIMATHYBJPA,https://www.amazon.com//gp/profile/amzn1.account.AFMBTEDERIYNHV77XLIMATHYBJPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,JLab,"December 11, 2022",United States,"[""https://m.media-amazon.com/images/I/51CH3a2qpTL._SY88.jpg"",""https://m.media-amazon.com/images/I/51DQYEwogCL._SY88.jpg""]",0.0,,0.9084220907904884
https://www.amazon.com/product-reviews/B086P9HYCS?ie=UTF8&reviewerType=all_reviews&pageNumber=286,"JLab Go Air True Wireless Bluetooth Earbuds + Charging Case | Dual Connect | IP44 Sweat Resistance | Bluetooth 5.0 Connection | 3 EQ Sound Settings Signature, Balanced, Bass Boost… (Blue)",4.2,"{""five_star"":17892,""four_star"":5055,""one_star"":2147,""three_star"":2875,""two_star"":1324}",5.0,5.0,L. Kruth,B086P9HYCS,29293.0,4868.0,Great,REG1ZZWYB7TAZ,Great earbuds at a great price,AGFWVTLEYNEAANODDYFKPANKB57Q,https://www.amazon.com//gp/profile/amzn1.account.AGFWVTLEYNEAANODDYFKPANKB57Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,JLab,"July 21, 2020",United States,[],0.0,,0.9080489115281538
https://www.amazon.com/Wholesale-Earphone-Headphone-Kaysent-KHP-10B-Headphones/dp/B07L6X8KFH/ref=sr_1_42?keywords=headphones&qid=1676645343&sr=8-42,"Wholesale Bulk Earphone Earbud Headphone-Kaysent(KHP-10B) 10 Pack Wholesale Headphones for School,Airplane,Hospital,Students,Kids and Adults",4.0,"{""five_star"":1210,""four_star"":341,""one_star"":189,""three_star"":262,""two_star"":140}",5.0,3.0,Amanda White,B07L6X8KFH,2142.0,512.0,Meh,R1QBRHHYN2U4T7,"I have these in my classroom.  The insides break and rattle inside the ear piece. Then, sound stops working all at once. They are not abused.",AEKTL45AA3T756WY4PHZJ7XW65OA,https://www.amazon.com//gp/profile/amzn1.account.AEKTL45AA3T756WY4PHZJ7XW65OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Kaysent,"May 2, 2021",United States,,0.0,$28.98,0.886534723368558
https://www.amazon.com/TOZO-A1-Light-Weight-Headphones-Microphone/dp/B09FT58QQP/ref=sr_1_140?keywords=headphones&qid=1676645331&sr=8-140,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 in Ear Light-Weight Headphones Built-in Microphone, IPX5 Waterproof, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",4.3,"{""five_star"":30807,""four_star"":9052,""one_star"":2628,""three_star"":4038,""two_star"":1790}",5.0,3.0,R. Chawes,B09FT58QQP,48314.0,9768.0,"Worth $17. No more, no less.",ROMAVS1J8Q4BI,"This review specifically for the Tozo A1. The good, cheap, ok sound for youtube, not so good for music.Battery life is pretty decent and as advertised.  No ANC. Magnets on earbuds “snap” them nicely into the case.The bad; Case is slippery and hard to open. Minimalist design gives you a shallow groove to grab a fingernail behind to open. They need to make the groove deeper or mold a little bump out and put some texture somewhere on the case to hold on to. For me, the buds keep falling out of my ears. Experimenting with different tips. They give you five shapes. It wouldn’t hurt if the buds themselves had some texture somewhere on them too. Slippery little devils.All in all, a decent pair of inexpensive air buds. Take them to the beach so if you lose them you will not cry.",/gp/profile/amzn1.account.AGCMV63WOZDK2FA7D64HTS7FYPSA,https://www.amazon.com//gp/profile/amzn1.account.AGCMV63WOZDK2FA7D64HTS7FYPSA,Verified Purchase,TOZO,"December 11, 2022",United States,[],0.0,$19.99,-0.46382730657404114
https://www.amazon.com/TOZO-NC9-Cancelling-Headphones-Waterproof/dp/B0B4VZYGBR/ref=sr_1_296?keywords=headphones&qid=1676645334&sr=8-296,"TOZO NC9 2022 Version Hybrid Active Noise Cancelling Wireless Earbuds,in Ear Headphones IPX6 Waterproof Bluetooth 5.3 Stereo Earphones, Immersive Sound Premium Deep Bass Headset Matte Black",4.3,"{""five_star"":17482,""four_star"":4978,""one_star"":1638,""three_star"":2116,""two_star"":1142}",5.0,4.0,Orrin Preston,B0B4VZYGBR,27358.0,10341.0,Great Buds for the money,R22ZD07ZKV8Y2T,Sound quality is great using a galaxy s21 ultra.  Especially with dolby atmos enabled on my phone. Bass is pretty good and they fit well in my ears.  I don't have to ever worry about them falling out they fit so good. Who needs a pair of buds that cost over $150 when these sound great and are comfortable.,AFVU7VQRJGB3WDZLJ6HGDKOOVR3Q,https://www.amazon.com//gp/profile/amzn1.account.AFVU7VQRJGB3WDZLJ6HGDKOOVR3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,TOZO,"July 5, 2021",United States,[],0.0,$39.99,0.9087003902955488
https://www.amazon.com/product-reviews/B09BW29FJS?ie=UTF8&reviewerType=all_reviews&pageNumber=15,"Shokz OpenMove - Open-Ear Bluetooth Sport Headphones - Bone Conduction Wireless Earphones - Sweatproof for Running and Workouts, with Sticker Pack (Grey)",4.5,"{""five_star"":4263,""four_star"":1061,""one_star"":222,""three_star"":365,""two_star"":137}",5.0,5.0,The Ancient 1,B09BW29FJS,6048.0,1404.0,Just what I wanted,R1PNWHKFDL5VPI,These headphones are light weight and easy to operate. The sound quality is good and they are comfortable to wear. I would definitely buy them again.,AHAYZGVMMQUHFQS7GJACWUP5UKUQ,https://www.amazon.com//gp/profile/amzn1.account.AHAYZGVMMQUHFQS7GJACWUP5UKUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,SHOKZ,"December 19, 2022",United States,[],0.0,,0.9085139903155239
https://www.amazon.com/Beats-Flex-Wireless-Earphones-Built/dp/B08L6ZYW21/ref=sr_1_211?keywords=headphones&qid=1676645334&sr=8-211,"Beats Flex Wireless Earbuds - Apple W1 Headphone Chip, Magnetic Earphones, Class 1 Bluetooth, 12 Hours of Listening Time, Built-in Microphone - Beats Black",4.4,"{""five_star"":32509,""four_star"":6320,""one_star"":2815,""three_star"":2956,""two_star"":1505}",5.0,1.0,E. K. Bryant,B08L6ZYW21,46101.0,5472.0,Save your money!,R1BZ3CKDIGN8PB,Don't throw your money away. These earphones have huge issues. They simply stop working and won't turn on. Doesn't help resetting and can't take them in for repairs or exchange them. So just DONT BUY!!!,AEB366W6GZ3TQR5KGJVE2WXF3ZOQ,https://www.amazon.com//gp/profile/amzn1.account.AEB366W6GZ3TQR5KGJVE2WXF3ZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Beats,"February 22, 2021",United States,[],0.0,,-0.9073270992799238
https://www.amazon.com/Perytong-Headphones-Bluetooth-Headband-Headphone/dp/B0BK7YR1D3/ref=sr_1_248?keywords=headphones&qid=1676645334&sr=8-248,"Perytong Sleep Headphones Bluetooth Headband Wireless Headphone Headband for Side Sleepers - Headphones for Sleeping - Sleeping Headphones for Insomnia Nuit Travel,Gift for Women Men Mom Dad",4.3,"{""five_star"":29376,""four_star"":8745,""one_star"":2102,""three_star"":4103,""two_star"":1714}",5.0,4.0,BriZ,B0BK7YR1D3,46035.0,13896.0,Comfortable with a few improvable features.,R3SS5L91XUY84G,"I’d probably buy this product again. I love being able to use my meditation app to fall asleep while my phone is in another room. That being said, it doesn’t work well for noise cancellation if you’re trying to nap in a noisy environment and I found the loud beep that indicates you’ve reached top volume painfully annoying. I wish it could get a bit louder. I did like that the fabric is smooth and cool, so I didn’t overheat. It’s surprisingly comfortable. ☺️",AE6JP22J2TBCZYQZXDBVHTEI2P7Q,https://www.amazon.com//gp/profile/amzn1.account.AE6JP22J2TBCZYQZXDBVHTEI2P7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Perytong,"April 8, 2021",United States,[],0.0,$19.99,-0.7930487394332885
https://www.amazon.com/SP3060-Isolating-Earphones-Headphones-BlackBerry/dp/B0170RBJ9Q/ref=sr_1_171?keywords=headphones&qid=1676645331&sr=8-171,sephia SP3060 Earbuds Wired in Ear Headphones with Tangle-Free Cord Noise Isolating Earphones Deep Bass Case Ear Buds 3.5 mm Jack Plug,4.3,"{""five_star"":21196,""four_star"":5172,""one_star"":1622,""three_star"":2638,""two_star"":1129}",5.0,5.0,armando marquez jr,B0170RBJ9Q,31758.0,8214.0,Awesome,R2RKL52J70BVYA,Great earbuds for my phone,AG7C37W6W7M7IQ3UXMTRS25OV5WA,https://www.amazon.com//gp/profile/amzn1.account.AG7C37W6W7M7IQ3UXMTRS25OV5WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,sephia,"August 25, 2019",United States,[],0.0, ,0.908248641274192
https://www.amazon.com/Plantronics-87300-41-RB-Voyager-Wireless-Bluetooth/dp/B00TJ0PGDS/ref=sr_1_77?keywords=headphones&qid=1676645331&sr=8-77,Plantronics 87300-41-RB Voyager Legend Wireless Bluetooth Headset - Black (Renewed),4.0,"{""five_star"":819,""four_star"":201,""one_star"":276,""three_star"":130,""two_star"":106}",5.0,4.0,Cosmo-Tech,B00TJ0PGDS,1532.0,1005.0,My third legend and I'd come back for more,R1Q0RHECED0U13,"I must like this a lot. This is my third one. The comfort is superb. The reason for replacements? The first one went through the wash and the second was soaked in a downpour one winter. It would be nice if water didn't affect them so easily. The other reasons I come back to the Legend? Sound quality, the ability to pair to multiple phones, battery life. There is very little that I don't like about it.",AHUVYFFUGATV3AH5MYJY5CAEIWRA,https://www.amazon.com//gp/profile/amzn1.account.AHUVYFFUGATV3AH5MYJY5CAEIWRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Amazon Renewed,"May 7, 2015",United States,[],1.0,$69.99,0.8533803441307761
https://www.amazon.com/AmazonBasics-Ear-Headphones-Mic-Black/dp/B07HH1QSLB/ref=sr_1_34?keywords=headphones&qid=1676645343&sr=8-34,"Amazon Basics In-Ear Wired Headphones, Earbuds with Microphone, Black",4.2,"{""five_star"":8174,""four_star"":2457,""one_star"":991,""three_star"":1374,""two_star"":563}",5.0,2.0,Putiaha M,B07HH1QSLB,13559.0,1580.0,"Cheaply produced,  not worth 10",RKPRCUHD18UQT,It stop working after a month of use. The microphone was not working right and then finally stopped.,AHJ5Y3GBSRLKDJSXAQZ3EPZSK6YQ,https://www.amazon.com//gp/profile/amzn1.account.AHJ5Y3GBSRLKDJSXAQZ3EPZSK6YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,,Amazon Basics,"June 2, 2021",United States,[],0.0, ,-0.9086394309997557
https://www.amazon.com/Sonitum-Headset-Microphone-Comfortable-Connectivity/dp/B09JTTD2S4/ref=sr_1_139?keywords=headphones&qid=1676645331&sr=8-139,"Sonitum Headset with Microphone - Noise Canceling Computer Headset for Office, Meetings, Chat- Comfortable Over-Ear PC Headphones with Rotating Mic- 3.5 Jack for Universal Connectivity (1 Pack)",4.3,"{""five_star"":2083,""four_star"":386,""one_star"":234,""three_star"":235,""two_star"":122}",5.0,5.0,di,B09JTTD2S4,3060.0,1400.0,Excellent quality headphones!,R3L5ARL5U4MI6P,Very pleased with Sonitum Headphones! Excellent quality! I use them everyday and have no issues/concerns.,AHS4N7ZJLTFQPWR7DUNJRFTHDJNQ,https://www.amazon.com//gp/profile/amzn1.account.AHS4N7ZJLTFQPWR7DUNJRFTHDJNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Sonitum,"August 20, 2022",United States,,0.0,$18.99,0.908698331226002
https://www.amazon.com/PALOVUE-Headphones-Earphones-Microphone-Compatible/dp/B0B8DH5RXF/ref=sr_1_237?keywords=headphones&qid=1676645333&sr=8-237,"PALOVUE USB C Headphones Earbuds, in-Ear Type C Magnetic Earphones with Microphone Compatible with Samsung Galaxy S22 S21 Ultra S20 FE Note 20 10, Google Pixel 7 6 5 4, One Plus 9 8 7T, Black",4.3,"{""five_star"":4664,""four_star"":1104,""one_star"":585,""three_star"":565,""two_star"":383}",5.0,2.0,Amazon Customer,B0B8DH5RXF,7279.0,2114.0,Uncomfortable and unreliable,R3EEJAERI9D91D,"Incredibly uncomfortable and I am already having issues with sound quality and shorts. I wouldn't recommend these earbuds.I am now being harassed by the seller about removing my review. Bad product, worse company.",AFZH3XX7VJ33PGZ4KUUGS5G3QH2A,https://www.amazon.com//gp/profile/amzn1.account.AFZH3XX7VJ33PGZ4KUUGS5G3QH2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,PALOVUE,"December 17, 2018",United States,,0.0,$13.99,-0.9087455272674559
https://www.amazon.com/Sennheiser-HD-599-Open-Headphone/dp/B01L1IICR2/ref=sr_1_52?keywords=headphones&qid=1676645345&sr=8-52,"SENNHEISER HD 599 Open Back Headphone, Ivory",4.7,"{""five_star"":5546,""four_star"":895,""one_star"":141,""three_star"":267,""two_star"":107}",5.0,5.0,Amazon Customer,B01L1IICR2,6956.0,2025.0,ideal,R35I4WUFPIGOMC,Good sound for gaming. Only cord connector 2.5mm,,https://www.amazon.com/undefined,Verified Purchase,Sennheiser Consumer Audio,"July 5, 2020",Italy,,0.0,$149.95,0.8766702630303123
https://www.amazon.com/product-reviews/B094C4VDJZ?ie=UTF8&reviewerType=all_reviews&pageNumber=292,"Sony WF-1000XM4 Industry Leading Noise Canceling Truly Wireless Earbud Headphones with Alexa Built-in, Black",4.3,"{""five_star"":12263,""four_star"":2526,""one_star"":1143,""three_star"":1268,""two_star"":713}",5.0,4.0,Sharon,B094C4VDJZ,17913.0,4567.0,Not as Good as Bose,R2U5OCIHYE3ZXH,These headsets are good. I am a lifelong customer of both Sony and Bose and I'll have to say that I purchased both and these Sony buds don't even come close to my Bose noise canceling buds. Maybe a distance 2nd. The smoothness of the Bose is undeniable.,AFWC4CDS7CPCZH7FELWI736JXU4A,https://www.amazon.com//gp/profile/amzn1.account.AFWC4CDS7CPCZH7FELWI736JXU4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Sony,"November 28, 2021",United States,[],0.0,,0.9082233363931829
https://www.amazon.com/JBL-T460BT-Wireless-Headphones-Playtime/dp/B077T4737M/ref=sr_1_241?keywords=headphones&qid=1676645334&sr=8-241,JBL T460BT Extra Bass Wireless On-Ear Headphones with 11 Hours Playtime & Mic - Black,4.1,"{""five_star"":7953,""four_star"":3648,""one_star"":1358,""three_star"":1451,""two_star"":624}",5.0,1.0,Priyanka singh,B077T4737M,15034.0,4765.0,Sound quality issue,R3VEIDGCVYIBRN,On the very first day of usage sound get distorted need to off n switch on again to reconnect so i returned....,,https://www.amazon.com/undefined,Verified Purchase,JBL,"June 5, 2021",India,[],1.0,$49.95,-0.8969464627179232
https://www.amazon.com/Skullcandy-Push-Active-Wireless-Earbud/dp/B08X1V7V92/ref=sr_1_239?keywords=headphones&qid=1676645333&sr=8-239,"Skullcandy Push Active True Wireless In-Ear Bluetooth Earbud, Use with iPhone and Android with Charging Case and Mic, Great for Gym, Sports, and Gaming, IP55 Water and Dust Resistant - Orange/Black",4.1,"{""five_star"":2401,""four_star"":650,""one_star"":375,""three_star"":324,""two_star"":202}",5.0,5.0,"Maybe Gordon, Maybe Shona",B08X1V7V92,3952.0,809.0,"Stays put, sound quality",RFCXYRGT6EXY3,"I use these when working out, no issues falling out. Sound quality is great, this is my second set (dog go ahold of my first pair). Would recommend and definitely purchase again.",/gp/profile/amzn1.account.AHLVI76JAM62GD7W3VQTO6YDW7RA,https://www.amazon.com//gp/profile/amzn1.account.AHLVI76JAM62GD7W3VQTO6YDW7RA,Verified Purchase,Skullcandy,"June 18, 2022",United States,,0.0,$75.00,0.9087912602858109
https://www.amazon.com/Bluetooth-Headphones-Earphones-Cancelling-Waterproof/dp/B0B65B14L1/ref=sr_1_208?keywords=headphones&qid=1676645373&sr=8-208,"Wireless Earbud, Bluetooth 5.3 Headphones Deep Bass Bluetooth Earbud with 4 Mics, Bluetooth Earphones in Ear Noise Cancelling Wireless Headphones, IP7 Waterproof 42H Ear Buds, LED Display[New Upgrade]",4.6,"{""five_star"":4961,""four_star"":831,""one_star"":237,""three_star"":274,""two_star"":131}",5.0,5.0,Amazon Customer,B0B65B14L1,6434.0,3598.0,Sound quality,RDG987PIGGU63,Excellent sound,,https://www.amazon.com/undefined,Verified Purchase,Drsaec,"January 24, 2023",Germany,,0.0,$29.99,0.9089649807323108
https://www.amazon.com/product-reviews/B01N6ZJH96?ie=UTF8&reviewerType=all_reviews&pageNumber=10,OneOdio Wired Over Ear Headphones Hi-Res Studio Monitor & Mixing DJ Stereo Headsets with 50mm Neodymium Drivers and 1/4 to 3.5mm Audio Jack for AMP Computer Recording Phone Piano Guitar Laptop - Black,4.5,"{""five_star"":28184,""four_star"":6532,""one_star"":1462,""three_star"":2675,""two_star"":1036}",5.0,5.0,Tony T,B01N6ZJH96,39889.0,8188.0,I couldn't believe how great they sound! 🎶 🙌🏾 🎶,RHXL54OUAZ3MV,Hard to find anything wrong these! 🤔 😉 🤔,AEZI7GZDF2X7DCU5F2UYYQCQ7IZQ,https://www.amazon.com//gp/profile/amzn1.account.AEZI7GZDF2X7DCU5F2UYYQCQ7IZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,OneOdio,"January 23, 2023",United States,[],0.0,,-0.9036295522343027
https://www.amazon.com/Bluetooth-Headphones-Waterproof-Earphones-Cancelling/dp/B09CYL1C2X/ref=sr_1_17?keywords=headphones&qid=1676645338&sr=8-17,Boean Bluetooth Headphones Wireless Earbuds Bluetooth 5.3 Running Headphones IPX7 Waterproof Earphones with 15 Hrs Playtime Stereo Sound Isolation Headsets for Workout Gym,4.4,"{""five_star"":3105,""four_star"":839,""one_star"":224,""three_star"":359,""two_star"":156}",5.0,5.0,Merideth R,B09CYL1C2X,4683.0,772.0,Great buy!,R2BO8E626HWWRT,I bought these for the gym and I am happy with my purchase. I didn’t want to spend a lot of money for headphones I was just using at the gym and these fit the bill. They are comfortable and I don’t notice I have them on. The sound is quality and it is very easy to use.,AHQAVNGXQJ5YMHZ7LHT3D3KVEZXQ,https://www.amazon.com//gp/profile/amzn1.account.AHQAVNGXQJ5YMHZ7LHT3D3KVEZXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Verified Purchase,Boean,"January 9, 2023",United States,[],0.0,$15.98,0.9086201949553055
https://www.amazon.com/product-reviews/B01F59T4HU?ie=UTF8&reviewerType=all_reviews&pageNumber=105,"OneOdio Hi-Res Over Ear Headphones for Studio Monitoring and Mixing, Sound Isolation, Protein Leather Earcups, 50mm Driver Unit, Wired Headphones for AMP Guitar Keyboard (Pro-50)",4.5,"{""five_star"":3443,""four_star"":789,""one_star"":162,""three_star"":273,""two_star"":120}",5.0,5.0,Mr B,B01F59T4HU,4788.0,1255.0,Headphones,R1V21YDH1ALRAD,Nice comfy fit and used it with my laptop (no Bluetooth on laptop) watching good films while other half watch boring soaps 😴,,,Verified Purchase,OneOdio,"September 27, 2020",United Kingdom,[],0.0,,-0.8596618608994917
